     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040202  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040203  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040206  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040209  744 2307
     0.000     0.000     0.000         *     1.000     0.424     0.576     2.000     1.391 10040211  744 2307
     1.000     0.000     1.000     0.000     1.000     0.001     0.999     2.000     1.391 10040212  744 2307
     1.000     0.000     0.000     0.000     0.000     0.623     0.377     1.000     1.391 10040213  744 2307
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     1.391 10040214  744 2307
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     1.391 10040215  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040217  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040218  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040219  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040221  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.391 10040222  744 2307
     1.000     0.000     1.000     0.000     0.000     0.044     0.956     2.000     1.616 10040401  683 2205
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     1.616 10040402  683 2205
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.616 10040403  683 2205
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.616 10040404  683 2205
     0.000     0.000     1.000     0.000     1.000     0.038     0.962     2.000     1.616 10040406  683 2205
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.616 10040407  683 2205
     0.000     1.000     0.000     1.000     1.000     0.004     0.996     2.000     1.616 10040409  683 2205
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.616 10040412  683 2205
     1.000     0.000     0.000         *         *     0.351     0.649     2.000     1.616 10040413  683 2205
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     2.000     1.616 10040414  683 2205
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050101  727 2277
     0.000     0.000     1.000     0.000     1.000     0.038     0.962     2.000     0.952 10050102  727 2277
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     0.952 10050103  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050104  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050105  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050106  727 2277
     1.000     1.000     0.000     0.000     0.000     0.035     0.965     2.000     0.952 10050107  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050108  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050109  727 2277
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.952 10050110  727 2277
     0.000     0.000     1.000     0.000     0.000     0.584     0.416     1.000     0.952 10050111  727 2277
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.952 10050112  727 2277
     0.000     0.000     1.000     1.000     0.000     0.171     0.829     2.000     0.952 10050113  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050115  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050116  727 2277
     0.000     0.000     0.000     0.000     1.000     0.583     0.417     1.000     0.952 10050117  727 2277
     1.000     1.000     1.000     1.000     0.000     0.000     1.000     2.000     0.952 10050118  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050119  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050120  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050121  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050122  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050123  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10050124  727 2277
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     2.000     0.990 10050201  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050202  727 2277
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.990 10050203  727 2277
     1.000     0.000     0.000     0.000     0.000     0.623     0.377     1.000     0.990 10050204  727 2277
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     0.990 10050205  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050206  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050207  727 2277
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     0.990 10050208  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050209  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050210  727 2277
     0.000     1.000     0.000     1.000     0.000     0.138     0.862     2.000     0.990 10050211  727 2277
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.990 10050212  727 2277
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     2.000     0.990 10050214  727 2277
     0.000     1.000     0.000     1.000     0.000     0.138     0.862     2.000     0.990 10050215  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050216  727 2277
     0.000     0.000         *         *         *     0.913     0.087     1.000     0.990 10050217  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050218  727 2277
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     2.000     0.990 10050219  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050220  727 2277
     1.000     0.000     0.000     1.000     1.000     0.007     0.993     2.000     0.990 10050221  727 2277
     0.000     0.000     1.000     1.000     1.000     0.006     0.994     2.000     0.990 10050223  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050224  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.990 10050225  727 2277
         *         *     0.000     0.000     0.000     0.948     0.052     1.000     0.990 10050226  727 2277
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060101  683 2206
     0.000     1.000     0.000     1.000     1.000     0.004     0.996     2.000     0.952 10060102  683 2206
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.952 10060103  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060104  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060105  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060106  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060107  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060108  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060109  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060110  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060111  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060112  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060113  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060114  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060115  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060116  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060201  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060202  683 2206
     0.000     0.000     1.000     0.000     0.000     0.584     0.416     1.000     0.952 10060203  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060204  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060205  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060206  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060207  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060208  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060209  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060210  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060211  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060212  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060213  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060214  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.952 10060216  683 2206
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070101  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070102  693 2221
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.005 10070103  693 2221
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     1.005 10070104  693 2221
